USER_ID,SUBSCRIPTION_ID,NEW_PAID_SUBSCRIPTION_DATE,TRIAL_DURATION_DAYS,SUBSCRIPTION_TIER,SUBSCRIPTION_SOURCE,SUBSCRIPTION_PROVIDER,SUBSCRIPTION_AFFILIATE,AGE,GENDER_IDENTITY,COUNTRY,REGION_TYPE_LEVEL_1,REGION_TYPE_LEVEL_2,CLASS_FORMAT_PREFERENCE,CLASS_INTENSITY_PREFERENCE,CLASS_PER_WEEK_GOAL,DANCE_LEVEL_PREFERENCE,FITNESS_GOAL_PREFERENCE,MOTIVATING_FACTORS,MUSIC_PREFERENCE,APP_VERSION,DEVICE_OPERATING_SYSTEM,DEVICE_MANUFACTURER,DEVICE_BRAND,DEVICE_MODEL,APP_INSTALL_TO_PAID_SUBSCRIPTION_DAYS,NO_VIDEO_STARTED_30D,NO_VIDEO_WATCHED_30D,AVG_VIDEO_WATCHED_PERCENTAGE_30D,AVG_VIDEO_LENGTH_MIN_30D,PAID_SUBSCRIPTION_DURATION_DAYS,PAID_SUBSCRIPTION_CHURN_30D
4291455,23cbdfb7-58d0-4c52-bef1-6c98438c1622,2025-11-23,7,Annual,App,Google,,25-34,female,Netherlands,Rest of the World,Europe,,"[
  ""Medium""
]",2,Intermediate,Start my fitness journey,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Disco"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",3.13.1,Android,Samsung,Samsung,Sm-S918b,7,0,0,0,0,0,1
3151367,d1c3ba78-9c78-49ca-9794-9da97a7f7477,2025-11-23,7,Annual,App,Apple,,,,United Kingdom,"Canada, Great Britain & United States",Europe,,,,Beginner,lose weight and tone,,"[
  ""Afrobeats"",
  ""Bachata"",
  ""Bollywood"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa"",
  ""Soca""
]",6,iOS,Apple,Apple,"Iphone18,2",497,0,0,0,0,0,1
4291736,e96fb653-5929-4c82-ac25-72dcdf19343e,2025-11-23,7,Annual,Web,App to Web,,55-64,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",3,Beginner,Start my fitness journey,,"[
  ""Bachata"",
  ""Cumbia"",
  ""Merengue"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone18,2",7,0,0,0,0,0,1
4068062,86e4a3b8-59d0-47a5-841d-a954ba3fbca6,2025-11-23,0,Monthly,Web,Stripe,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""High""
]",4,Beginner,lose weight and tone,,"[
  ""Bachata"",
  ""Bellydance"",
  ""Brazilian Rhythms"",
  ""Cumbia"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",,Android,,,,,0,0,0,0,0,1
2109388,817879de-5c16-4e62-b314-3819c437abbf,2025-11-23,0,Monthly,Web,App to Web,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",3,Beginner,lose weight and tone,,"[
  ""Alternative"",
  ""Country"",
  ""Cumbia"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""R&B"",
  ""Reggae"",
  ""Reggaeton""
]",2,iOS,Apple,Apple,"Iphone15,2",534,0,0,0,0,0,1
3457769,1a214ee8-cae3-4857-9f8e-141b30f1fc94,2025-11-10,0,Monthly,App,Apple,,,,Switzerland,Rest of the World,Europe,,"[
  ""Medium""
]",4,Intermediate,lose weight and tone,,"[
  ""Afrobeats"",
  ""Alternative"",
  ""Bachata"",
  ""Belly Dance"",
  ""Bhangra"",
  ""Blues"",
  ""Bollywood"",
  ""Broadway"",
  ""Country"",
  ""Cumbia"",
  ""Disco"",
  ""Funk"",
  ""Hip Hop"",
  ""House"",
  ""K-Pop"",
  ""Merengue"",
  ""Other"",
  ""Pop"",
  ""R&B"",
  ""Reggae"",
  ""Reggaeton"",
  ""Rock"",
  ""Salsa"",
  ""Soca""
]",6,iOS,Apple,Apple,"Iphone14,5",316,17,12,0.845825,32.112068966,13,1
4264807,693e8c2e-9933-49b3-9d18-f65cf17ffc8a,2025-11-10,7,Annual,Web,Stripe,,,female,France,Rest of the World,Europe,,"[
  ""Medium""
]",5,Beginner,,,"[
  ""Afro Rhythms"",
  ""Chill Out"",
  ""Electronic"",
  ""Pop"",
  ""Reggaeton"",
  ""Techno"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone10,4",10,39,24,0.4948833333,29.754497354,13,1
4274094,5510ca08-efa0-4543-93ca-c6a5042fb7e2,2025-11-12,7,Annual,App,Apple,,35-44,female,Australia,Rest of the World,APAC (excl. India),,"[
  ""Medium""
]",2,Beginner,Have some fun,,"[
  ""Disco"",
  ""Pop"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone13,3",7,2,1,0.994,19.283333333,11,1
4277780,04a270a3-12d4-4d44-b8be-819ae4b5edd7,2025-11-08,0,Monthly,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",7,Beginner,Have some fun,,"[
  ""Afro Rhythms"",
  ""Caribbean Rhythms"",
  ""Disco"",
  ""Electronic"",
  ""House"",
  ""Pop""
]",2,iOS,Apple,Apple,"Iphone15,5",0,2,2,0.11655,31.925,15,1
4268863,9ace2ec8-4de6-458b-bd21-8526cad69f0a,2025-11-09,7,Annual,Web,App to Web,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""High"",
  ""Medium""
]",5,Intermediate,lose weight and tone,,"[
  ""Caribbean Rhythms"",
  ""Electronic"",
  ""Hip Hop"",
  ""Pop"",
  ""Techno""
]",2,iOS,Apple,Apple,"Ipad12,1",7,5,5,0.39366,45.903333333,14,1
4284627,deae9901-9292-4b51-adc0-bfc35137b63c,2025-11-12,0,Monthly,Web,Stripe,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",5,Beginner,reduce stress,,"[
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Disco"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno""
]",,iOS,,,,,0,0,0,0,11,1
1819590,bd94ec70-8e3c-48c2-b558-cc768050d2e5,2025-11-11,7,Annual,Web,Stripe,Samsung,45-54,female,Canada,"Canada, Great Britain & United States",North America,,"[
  ""High"",
  ""Medium""
]",2,Advanced,Start my fitness journey,,"[
  ""Bachata"",
  ""Hip Hop"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",3.14.0,Android,Samsung,Samsung,Sm-G990e,7,1,1,0.9993,49.783333333,12,1
4267140,a684d2fa-ad0d-4972-bb76-17d1bfd8df78,2025-11-12,7,Annual,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Bachata"",
  ""Caribbean Rhythms"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",,Android,,,,,0,0,0,0,11,1
4210584,cda9d1d3-6334-4250-b8ac-f363f9acd5f6,2025-11-13,0,Monthly,App,Apple,,25-34,female,Italy,Rest of the World,Europe,,"[
  ""Medium""
]",5,Intermediate,reduce stress,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone15,2",45,18,8,0.774775,23.251923077,10,1
4283764,07e69fff-08dc-4647-a273-066568b44b60,2025-11-18,7,Annual,Web,App to Web,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium"",
  ""Low""
]",3,Beginner,lose weight and tone,,"[
  ""Disco"",
  ""Electronic"",
  ""House"",
  ""Pop"",
  ""Techno""
]",2,iOS,Apple,Apple,"Iphone15,2",7,0,0,0,0,5,1
3830260,32c11dc2-2e46-468e-b2a0-3eb95fc5dfc2,2025-11-11,7,Annual,Web,Stripe,,35-44,female,United Kingdom,"Canada, Great Britain & United States",Europe,,"[
  ""Low""
]",3,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Disco"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",6,iOS,Apple,Apple,"Ipad15,7",7,1,1,1,32.116666667,12,1
2811194,7e50e81a-f787-4cae-99d7-b49d5790ddeb,2025-11-13,14,Annual,App,Apple,,,,Australia,Rest of the World,APAC (excl. India),In Person & Virtual Classes,"[
  ""High""
]",,Intermediate,,"[
  ""Following instructors"",
  ""Taking classes at home"",
  ""Learning dances""
]","[
  ""Disco"",
  ""Hip Hop"",
  ""Salsa""
]",6,iOS,Apple,Apple,"Iphone14,3",665,0,0,0,0,10,1
4287436,747db274-50f3-479f-aaa0-2f1507e3c6e7,2025-11-13,0,Monthly,App,Google,,45-54,female,Germany,Rest of the World,Europe,,"[
  ""Medium""
]",,Beginner,lose weight and tone,,"[
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Disco"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",3.13.1,Android,Samsung,Samsung,Sm-S931b,0,0,0,0,0,10,1
4263232,ea79bfcc-cb0f-47cd-a713-f46de1973556,2025-11-09,7,Annual,App,Apple,,35-44,female,Austria,Rest of the World,Europe,,"[
  ""High""
]",3,Advanced,lose weight and tone,,"[
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Cumbia"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Ipad12,1",10,1,1,1,30,14,1
4155089,6be092d4-fa26-4f62-8848-199baca2052a,2025-11-10,7,Annual,Web,Stripe,,45-54,female,France,Rest of the World,Europe,,"[
  ""Medium""
]",2,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Disco"",
  ""Electronic"",
  ""Pop"",
  ""Techno"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Ipad14,10",73,14,6,0.6790666667,27.805,13,1
2555205,0744948e-8e93-4bcf-a36e-9f240ef05a7d,2025-11-10,0,Monthly,Web,Stripe,,55-64,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low"",
  ""Medium""
]",4,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Cumbia"",
  ""Merengue"",
  ""Salsa"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone13,3",316,5,3,0.1943,31.270833333,13,1
4270769,221037e0-0c2e-4731-8d2e-282475dd7247,2025-11-10,7,Annual,App,Apple,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Beginner,Start my fitness journey,,"[
  ""Chill Out"",
  ""Pop"",
  ""Techno""
]",2,iOS,Apple,Apple,"Iphone15,4",7,0,0,0,0,13,1
4295048,fcae0bcd-0c5e-4161-81a2-9fea06e53f66,2025-11-18,0,Monthly,Web,App to Web,,18-24,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium"",
  ""Low""
]",4,Beginner,Start my fitness journey,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Disco"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",6,iOS,Apple,Apple,"Iphone14,5",0,2,2,0.9967,33.3,5,1
4283318,cfd02a70-154a-471c-9c25-90e1d49f8f88,2025-11-18,7,Annual,Web,App to Web,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium"",
  ""High""
]",3,Advanced,lose weight and tone,,"[
  ""Hip Hop"",
  ""Pop""
]",2,iOS,Apple,Apple,"Iphone18,2",7,0,0,0,0,5,1
4298021,652b623a-d87b-4785-8887-4612a3f8a2c6,2025-11-19,0,Monthly,Web,App to Web,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,,,,Have some fun,,,2,iOS,Apple,Apple,"Iphone14,3",0,1,0,0,13.916666667,4,1
4151331,39e078d8-a1f8-4462-a747-3b6bcedba5b8,2025-11-11,7,Annual,App,Google,,35-44,female,Israel,Rest of the World,ME-A,,"[
  ""High"",
  ""Medium"",
  ""Low""
]",7,Beginner,Have some fun,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",3.14.0,Android,Samsung,Samsung,Sm-S918b,76,1,1,0.9995,32.366666667,12,1
4284092,4991fa99-d438-4120-acb2-a5f99b26a5bb,2025-11-18,7,Annual,App,Apple,,65+,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low"",
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Disco"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Ipad14,10",7,0,0,0,0,5,1
4277698,fac8fd34-2a30-4ee8-bcee-bc03282b1ba7,2025-11-15,7,Annual,Web,Stripe,,35-44,female,Italy,Rest of the World,Europe,,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Disco"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone16,2",7,0,0,0,0,8,1
3955194,aa02dc3e-4435-4e8c-81ae-d4c2b7cb546e,2025-11-15,0,Annual,Web,App to Web,,,,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",,Intermediate,,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone14,5",177,0,0,0,0,8,1
4263073,a7729038-b30a-406d-b817-4de1aa0f1faf,2025-11-18,7,Annual,Web,Stripe,,,,United States of America,"Canada, Great Britain & United States",North America,,,3,,,,,2,iOS,Apple,Apple,"Iphone13,1",20,0,0,0,0,5,1
4278795,5490f91c-8941-4be6-bf0c-f203afcbb706,2025-11-08,0,Monthly,App,Apple,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""High""
]",4,Beginner,lose weight and tone,,"[
  ""Electronic"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno""
]",2,iOS,Apple,Apple,"Iphone14,3",0,0,0,0,0,8,1
3102621,6dc726e6-5ae5-405e-83b1-8173eb93e7ba,2025-11-08,7,Monthly,App,Apple,,,,United Kingdom,"Canada, Great Britain & United States",Europe,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Afrobeats"",
  ""Bachata"",
  ""Belly Dance"",
  ""Bhangra"",
  ""Bollywood"",
  ""Disco"",
  ""Hip Hop"",
  ""House"",
  ""Pop""
]",2,iOS,Apple,Apple,"Iphone13,4",503,0,0,0,0,15,1
4285555,b8ff46d2-a2b4-40bd-bfb4-b4c1d682dbbf,2025-11-19,7,Annual,Web,Stripe,,,,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium"",
  ""High""
]",5,Intermediate,lose weight and tone,,[],,Android,,,,,0,0,0,0,4,1
4280693,b65cff07-7ac7-4a9e-be14-50283a077341,2025-11-17,7,Annual,Web,Stripe,,35-44,female,Canada,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",4,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Disco"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone17,2",7,0,0,0,0,6,1
4285386,b56abac9-b229-4655-bf00-d6cf5cdd6e2b,2025-11-19,7,Annual,Web,App to Web,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low"",
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Chill Out"",
  ""Disco"",
  ""Hip Hop"",
  ""Pop"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone16,2",7,0,0,0,0,4,1
4292388,8a33cd56-ad4b-4316-aaef-913004e77409,2025-11-16,0,Monthly,Web,Stripe,,55-64,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Disco"",
  ""Hip Hop"",
  ""House"",
  ""Pop"",
  ""Salsa""
]",,iOS,,,,,0,0,0,0,7,1
4285661,29c5425a-3813-48d6-b3f8-eac6401e2dfb,2025-11-19,7,Annual,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",1,Beginner,reduce stress,,"[
  ""Chill Out"",
  ""Hip Hop"",
  ""Pop""
]",2,iOS,Apple,Apple,"Iphone15,3",7,0,0,0,0,4,1
2085752,091368b9-762d-4fbe-87c5-511537a1d4d5,2025-11-14,0,Monthly,Web,Stripe,,55-64,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium"",
  ""High""
]",7,Intermediate,,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",,iOS,,,,,25,15,0.46912,32.614583333,9,1
4140246,d770072e-16a7-4493-aa30-dc78d4e1d816,2025-11-10,0,Monthly,App,Google,,35-44,female,Brazil,Rest of the World,LATAM,,"[
  ""Medium""
]",2,Beginner,lose weight and tone,,"[
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Salsa""
]",3.13.1,Android,Samsung,Samsung,Sm-A166m,82,5,2,0.78795,31.176190476,13,1
4272920,ab0d7b00-efa7-482c-8ea7-ff17a022153f,2025-11-12,7,Annual,Web,Stripe,,35-44,female,Spain,Rest of the World,Europe,,"[
  ""Low""
]",2,Beginner,Have some fun,,"[
  ""Chill Out"",
  ""Disco"",
  ""Electronic"",
  ""House"",
  ""Pop"",
  ""Techno"",
  ""World Rhythms""
]",3.13.1,Android,Motorola,Motorola,Moto G(30),7,0,0,0,0,11,1
4272591,77327d1c-3755-46e1-8ce2-45eaeb4e5d77,2025-11-11,7,Annual,Web,App to Web,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""High""
]",2,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Disco"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone17,4",7,1,1,0,5,12,1
4289372,6cb2c2d1-6895-4b52-9bf5-3999b7c0c7d1,2025-11-14,0,Monthly,App,Google,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",,Intermediate,Start my fitness journey,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Disco"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",3.14.0,Android,Samsung,Samsung,Sm-G973u,0,0,0,0,0,9,1
4278596,c03f217d-8a2c-4cf3-83b3-11d2da412611,2025-11-15,7,Annual,App,Google,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",,Beginner,lose weight and tone,,"[
  ""Bachata"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",3.14.0,Android,Google,Google,Pixel 8 Pro,7,0,0,0,0,8,1
4286043,dabec200-e14f-4325-904e-bbec82ad4fb9,2025-11-17,0,Monthly,App,Apple,,55-64,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",3,Beginner,lose weight and tone,,"[
  ""Pop""
]",2,iOS,Apple,Apple,"Iphone17,2",5,0,0,0,0,6,1
4285354,0a144836-f045-4e9a-a55e-29d782437855,2025-11-12,0,Monthly,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Caribbean Rhythms"",
  ""Hip Hop"",
  ""Pop"",
  ""Reggaeton"",
  ""Techno""
]",2,iOS,Apple,Apple,"Ipad11,3",0,2,1,0.9987,12.416666667,11,1
4293972,c669f22f-fcf7-4365-aa7d-7b7cf2881ce0,2025-11-17,0,Annual,Web,App to Web,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",2,Beginner,Start my fitness journey,,,2,iOS,Apple,Apple,"Iphone17,1",0,1,1,1,13.916666667,6,1
4284370,ea53a86d-7597-4def-a20c-d2a6c47d9332,2025-11-11,0,Monthly,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",3,Beginner,lose weight and tone,,"[
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Hip Hop""
]",3.13.1,Android,Samsung,Samsung,Sm-S908u,0,2,0,0,23.016666667,12,1
4273372,2a37f99b-c1ca-4c64-91e2-522568761bea,2025-11-12,7,Annual,App,Google,,25-34,female,Costa Rica,Rest of the World,LATAM,,"[
  ""Medium"",
  ""High""
]",3,Intermediate,lose weight and tone,,"[
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",3.13.1,Android,Samsung,Samsung,Sm-S938b,7,2,1,0.8622,30,11,1
4290199,4ace1189-e12b-4801-a77c-5ed015629a63,2025-11-22,7,Annual,Web,Stripe,Xtend,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",4,Advanced,reduce stress,,"[
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""Salsa""
]",6,iOS,Apple,Apple,"Iphone16,1",7,0,0,0,0,1,1
4279689,a62fe63c-9e91-48c3-93e9-8e31b4a23d9a,2025-11-15,0,Annual,App,Google,,55-64,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""High""
]",,Advanced,lose weight and tone,,"[
  ""Bachata"",
  ""Caribbean Rhythms"",
  ""Hip Hop"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",3.14.0,Android,Motorola,Motorola,Moto G Stylus 5g,6,5,5,0.96616,52.683333333,8,1
4289482,d60cdd00-26b2-4074-bfdf-3f718eba44f7,2025-11-14,0,Monthly,Web,Stripe,,65+,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",3,Beginner,Start my fitness journey,,"[
  ""Cumbia"",
  ""Disco"",
  ""Merengue"",
  ""Salsa""
]",3.14.0,Android,Samsung,Samsung,Sm-S938u,0,0,0,0,0,9,1
4180736,49f22efe-9e49-41bd-b8a1-985027d5320b,2025-11-21,0,Monthly,Web,App to Web,,55-64,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Pop"",
  ""Salsa"",
  ""World Rhythms""
]",6,iOS,Apple,Apple,"Iphone16,2",70,0,0,0,0,2,1
4262798,44cedc1b-797f-4080-8425-d71b5c24a2f6,2025-11-11,7,Annual,App,Apple,,35-44,female,Netherlands,Rest of the World,Europe,,"[
  ""Low""
]",4,Beginner,reduce stress,,"[
  ""Bachata"",
  ""Merengue"",
  ""Salsa""
]",6,iOS,Apple,Apple,"Iphone13,2",13,15,5,0.6357,28.578333333,12,1
4295046,d3de1123-4f04-4e50-b5eb-37d659c124cd,2025-11-18,0,Monthly,App,Google,,45-54,female,Germany,Rest of the World,Europe,,"[
  ""Medium""
]",7,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Disco"",
  ""Electronic"",
  ""Pop"",
  ""World Rhythms""
]",3.13.1,Android,Samsung,Samsung,Sm-S928b,0,0,0,0,0,5,1
3762498,c6ba1aa7-ba5e-40b0-9068-52db6f621844,2025-11-13,0,Monthly,Web,Stripe,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",4,Intermediate,reduce stress,,"[
  ""Alternative"",
  ""Pop"",
  ""Rock"",
  ""Salsa""
]",3.13.1,Android,Samsung,Samsung,Sm-S146vl,253,0,0,0,0,10,1
2439305,17b2972f-a0cd-4282-93ca-ef58b3dfd8d4,2025-11-18,7,Annual,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",3.13.1,Android,Samsung,Samsung,Sm-S911u1,7,0,0,0,0,5,1
4296348,53b7146e-89e6-43b6-a351-7a6882ef79a4,2025-11-18,0,Monthly,App,Apple,,35-44,male,United Kingdom,"Canada, Great Britain & United States",Europe,,,3,,,,,2,iOS,Apple,Apple,"Iphone14,3",0,0,0,0,0,5,1
908485,a7b8a959-6b8f-4698-96d5-4ee5a3672279,2025-11-21,7,Annual,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""High""
]",,Advanced,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Electronic"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",6,iOS,Apple,Apple,"Iphone16,2",,0,0,0,0,2,1
